read_id	read_length	left_orientation	left_score	left_aln_primer_bases	left_matches	left_mismatches	left_identity	left_primer_coverage	left_window_start	left_window_end	right_orientation	right_score	right_aln_primer_bases	right_matches	right_mismatches	right_identity	right_primer_coverage	right_window_start	right_window_end	left_hit	right_hit	flanked	flanked_orientation
758_HG8Z82_1	1031	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	22.0	20	14	6	0.7	1.0	61	77	True	False	False	NA
759_HG8Z82_1	1676	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	36.0	20	19	1	0.95	1.0	53	73	True	True	True	R1|R1_rc
760_HG8Z82_1	1029	R1	17.0	20	13	7	0.65	1.0	61	80	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
761_HG8Z82_1	427	R1_rc	20.5	20	15	5	0.75	1.0	49	74	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
762_HG8Z82_1	1267	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
763_HG8Z82_1	650	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
764_HG8Z82_1	735	R1_rc	17.0	20	18	2	0.9	1.0	0	38	R1_rc	35.0	20	19	1	0.95	1.0	58	79	True	True	True	R1_rc|R1_rc
765_HG8Z82_1	388	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	28.5	20	16	4	0.8	1.0	63	83	True	True	True	R1|R1_rc
766_HG8Z82_1	1552	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	17.0	20	17	3	0.85	1.0	13	44	True	True	True	R1|R1_rc
767_HG8Z82_1	944	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	24	44	True	True	True	R1|R1_rc
768_HG8Z82_1	897	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	36.0	20	19	1	0.95	1.0	60	80	True	True	True	R1|R1_rc
769_HG8Z82_1	1037	R1	17.0	20	15	5	0.75	1.0	19	43	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
770_HG8Z82_1	422	R1_rc	18.0	20	13	7	0.65	1.0	59	77	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
771_HG8Z82_1	621	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	17.0	20	13	7	0.65	1.0	43	66	True	False	False	NA
772_HG8Z82_1	2533	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	33.0	20	18	2	0.9	1.0	60	80	True	True	True	R1|R1_rc
773_HG8Z82_1	579	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
774_HG8Z82_1	650	R1	40.0	20	20	0	1.0	1.0	0	20	R1	18.0	20	17	3	0.85	1.0	0	32	True	True	True	R1|R1
775_HG8Z82_1	1317	R1	35.0	20	18	2	0.9	1.0	0	19	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
776_HG8Z82_1	626	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	22.5	20	18	2	0.9	1.0	35	62	True	True	True	R1|R1_rc
777_HG8Z82_1	639	R1	19.0	20	16	4	0.8	1.0	19	46	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
778_HG8Z82_1	1012	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
779_HG8Z82_1	513	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	37.0	20	19	1	0.95	1.0	59	79	True	True	True	R1|R1_rc
780_HG8Z82_1	1043	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	38.0	20	19	1	0.95	1.0	59	78	True	True	True	R1|R1_rc
781_HG8Z82_1	761	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	36.0	20	18	2	0.9	1.0	61	79	True	True	True	R1|R1_rc
782_HG8Z82_1	685	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	56	76	True	True	True	R1|R1_rc
783_HG8Z82_1	752	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
784_HG8Z82_1	1531	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
785_HG8Z82_1	1955	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
786_HG8Z82_1	1755	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	18	38	True	True	True	R1|R1_rc
787_HG8Z82_1	395	R1_rc	19.0	20	12	8	0.6	1.0	64	80	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
788_HG8Z82_1	556	R1	24.0	20	16	4	0.8	1.0	30	54	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
789_HG8Z82_1	765	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	36.0	20	19	1	0.95	1.0	59	79	True	True	True	R1|R1_rc
790_HG8Z82_1	713	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
791_HG8Z82_1	1152	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
792_HG8Z82_1	564	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
793_HG8Z82_1	1590	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
794_HG8Z82_1	1061	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
795_HG8Z82_1	471	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
796_HG8Z82_1	540	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
797_HG8Z82_1	2409	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	34.5	20	19	1	0.95	1.0	49	71	True	True	True	R1|R1_rc
798_HG8Z82_1	951	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	31.5	20	19	1	0.95	1.0	53	79	True	True	True	R1|R1_rc
799_HG8Z82_1	381	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	21.0	20	17	3	0.85	1.0	30	60	True	True	True	R1|R1_rc
800_HG8Z82_1	1535	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	33.0	20	18	2	0.9	1.0	19	39	True	True	True	R1|R1_rc
801_HG8Z82_1	641	R1	23.5	20	15	5	0.75	1.0	29	50	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
802_HG8Z82_1	553	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
803_HG8Z82_1	1974	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
804_HG8Z82_1	1097	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
805_HG8Z82_1	203	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
806_HG8Z82_1	584	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
807_HG8Z82_1	918	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
808_HG8Z82_1	764	R1	38.0	20	20	0	1.0	1.0	0	21	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
809_HG8Z82_1	1305	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
810_HG8Z82_1	384	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
811_HG8Z82_1	2019	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
812_HG8Z82_1	618	R1	35.0	20	18	2	0.9	1.0	1	20	R1_rc	38.0	20	19	1	0.95	1.0	60	79	True	True	True	R1|R1_rc
813_HG8Z82_1	314	R1	17.0	20	15	5	0.75	1.0	49	75	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
814_HG8Z82_1	1180	R1	16.5	20	16	4	0.8	1.0	4	37	R1	22.0	20	14	6	0.7	1.0	59	79	True	False	False	NA
815_HG8Z82_1	949	R1	35.0	20	19	1	0.95	1.0	0	21	R1_rc	30.5	20	19	1	0.95	1.0	53	80	True	True	True	R1|R1_rc
816_HG8Z82_1	399	R1	19.0	20	15	5	0.75	1.0	19	43	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
817_HG8Z82_1	528	R1_rc	16.5	20	15	5	0.75	1.0	24	49	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
818_HG8Z82_1	380	R1_rc	18.5	20	17	3	0.85	1.0	24	55	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1_rc|R1_rc
819_HG8Z82_1	608	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
820_HG8Z82_1	1410	R1_rc	18.0	20	18	2	0.9	1.0	0	36	R1	19.5	20	14	6	0.7	1.0	11	33	True	False	False	NA
821_HG8Z82_1	1197	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
822_HG8Z82_1	232	R1_rc	17.5	20	14	6	0.7	1.0	61	82	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
823_HG8Z82_1	1281	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
824_HG8Z82_1	1060	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
825_HG8Z82_1	743	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	27.5	20	17	3	0.85	1.0	58	80	True	True	True	R1|R1_rc
826_HG8Z82_1	672	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
827_HG8Z82_1	485	R1	36.0	20	19	1	0.95	1.0	0	20	R1	19.0	20	13	7	0.65	1.0	7	26	True	False	False	NA
828_HG8Z82_1	1669	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
829_HG8Z82_1	325	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
830_HG8Z82_1	1092	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
831_HG8Z82_1	943	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
832_HG8Z82_1	398	R1	37.0	20	19	1	0.95	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
833_HG8Z82_1	358	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
834_HG8Z82_1	753	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	21.5	20	17	3	0.85	1.0	52	79	True	True	True	R1|R1_rc
835_HG8Z82_1	647	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
836_HG8Z82_1	1108	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	37.0	20	19	1	0.95	1.0	59	79	True	True	True	R1|R1_rc
837_HG8Z82_1	540	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	37.0	20	19	1	0.95	1.0	59	79	True	True	True	R1|R1_rc
838_HG8Z82_1	1186	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
839_HG8Z82_1	744	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
840_HG8Z82_1	689	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
841_HG8Z82_1	331	R1	15.5	20	14	6	0.7	1.0	36	60	R1_rc	19.0	20	15	5	0.75	1.0	25	49	False	False	False	NA
842_HG8Z82_1	296	R1_rc	21.0	20	15	5	0.75	1.0	24	47	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
843_HG8Z82_1	348	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
844_HG8Z82_1	1456	R1	19.0	20	14	6	0.7	1.0	29	49	R1	18.0	20	11	9	0.55	1.0	4	18	False	False	False	NA
845_HG8Z82_1	707	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
846_HG8Z82_1	457	R1	23.5	20	16	4	0.8	1.0	2	25	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
847_HG8Z82_1	967	R1	31.5	20	17	3	0.85	1.0	1	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
848_HG8Z82_1	1059	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
849_HG8Z82_1	684	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
850_HG8Z82_1	332	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
851_HG8Z82_1	540	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
852_HG8Z82_1	744	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
853_HG8Z82_1	859	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
854_HG8Z82_1	544	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
855_HG8Z82_1	414	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
856_HG8Z82_1	558	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
857_HG8Z82_1	536	R1	31.5	20	17	3	0.85	1.0	1	20	R1_rc	17.0	20	14	6	0.7	1.0	48	69	True	False	False	NA
858_HG8Z82_1	583	R1_rc	16.5	20	13	7	0.65	1.0	55	76	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
859_HG8Z82_1	726	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
860_HG8Z82_1	356	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	30.5	20	17	3	0.85	1.0	61	81	True	True	True	R1|R1_rc
861_HG8Z82_1	417	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	40.0	20	20	0	1.0	1.0	52	72	False	True	False	NA
862_HG8Z82_1	1070	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
863_HG8Z82_1	539	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	19.5	20	17	3	0.85	1.0	45	76	True	True	True	R1|R1_rc
864_HG8Z82_1	523	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
865_HG8Z82_1	382	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
866_HG8Z82_1	863	R1	31.5	20	17	3	0.85	1.0	1	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
867_HG8Z82_1	1087	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	24.0	20	18	2	0.9	1.0	15	41	True	True	True	R1|R1_rc
868_HG8Z82_1	884	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
869_HG8Z82_1	1155	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
870_HG8Z82_1	540	R1_rc	18.5	20	15	5	0.75	1.0	48	72	R1	17.5	20	14	6	0.7	1.0	55	77	False	False	False	NA
871_HG8Z82_1	2121	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
872_HG8Z82_1	226	R1	35.0	20	19	1	0.95	1.0	0	21	R1	15.5	20	18	2	0.9	1.0	21	60	True	True	True	R1|R1
873_HG8Z82_1	688	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	13	33	True	True	True	R1|R1_rc
874_HG8Z82_1	465	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	24.0	20	15	5	0.75	1.0	63	81	True	False	False	NA
875_HG8Z82_1	331	R1_rc	19.5	20	17	3	0.85	1.0	32	61	R1_rc	20.0	20	10	10	0.5	1.0	70	80	True	False	False	NA
876_HG8Z82_1	885	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
877_HG8Z82_1	535	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	20.0	20	10	10	0.5	1.0	70	80	True	False	False	NA
878_HG8Z82_1	509	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	13	33	True	True	True	R1|R1_rc
879_HG8Z82_1	275	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	15.5	20	12	8	0.6	1.0	64	80	True	False	False	NA
880_HG8Z82_1	585	R1	38.0	20	20	0	1.0	1.0	0	21	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
881_HG8Z82_1	479	R1	21.5	20	16	4	0.8	1.0	34	60	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
882_HG8Z82_1	418	R1	40.0	20	20	0	1.0	1.0	0	20	R1	16.0	20	15	5	0.75	1.0	53	81	True	False	False	NA
883_HG8Z82_1	1027	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
884_HG8Z82_1	2522	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
885_HG8Z82_1	628	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	33.0	20	18	2	0.9	1.0	60	80	True	True	True	R1|R1_rc
886_HG8Z82_1	1350	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	54	74	True	True	True	R1|R1_rc
887_HG8Z82_1	702	R1_rc	16.0	20	15	5	0.75	1.0	0	28	R1_rc	17.5	20	13	7	0.65	1.0	61	81	False	False	False	NA
888_HG8Z82_1	981	R1	40.0	20	20	0	1.0	1.0	39	59	R1_rc	38.0	20	19	1	0.95	1.0	60	79	True	True	True	R1|R1_rc
889_HG8Z82_1	307	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
890_HG8Z82_1	435	R1	18.5	20	15	5	0.75	1.0	19	45	R1	21.0	20	15	5	0.75	1.0	13	36	False	False	False	NA
891_HG8Z82_1	96	R1	40.0	20	20	0	1.0	1.0	0	20	R1	18.5	20	16	4	0.8	1.0	31	56	True	True	True	R1|R1
892_HG8Z82_1	746	R1	33.0	20	18	2	0.9	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	57	77	True	True	True	R1|R1_rc
893_HG8Z82_1	1841	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
894_HG8Z82_1	1536	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
895_HG8Z82_1	870	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	36.0	20	19	1	0.95	1.0	60	80	True	True	True	R1|R1_rc
896_HG8Z82_1	952	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	38.0	20	19	1	0.95	1.0	59	78	True	True	True	R1|R1_rc
897_HG8Z82_1	781	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
898_HG8Z82_1	855	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
899_HG8Z82_1	616	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
900_HG8Z82_1	307	R1	38.0	20	19	1	0.95	1.0	2	21	R1_rc	17.0	20	14	6	0.7	1.0	18	40	True	False	False	NA
901_HG8Z82_1	348	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
902_HG8Z82_1	993	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	21.5	20	17	3	0.85	1.0	48	79	True	True	True	R1|R1_rc
903_HG8Z82_1	1078	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
904_HG8Z82_1	453	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
905_HG8Z82_1	1202	R1	31.5	20	17	3	0.85	1.0	0	19	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
906_HG8Z82_1	224	R1_rc	19.0	20	15	5	0.75	1.0	24	47	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
907_HG8Z82_1	1766	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
908_HG8Z82_1	420	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	29.0	20	17	3	0.85	1.0	62	83	True	True	True	R1|R1_rc
909_HG8Z82_1	614	R1	40.0	20	20	0	1.0	1.0	7	27	R1_rc	40.0	20	20	0	1.0	1.0	52	72	True	True	True	R1|R1_rc
910_HG8Z82_1	1148	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
911_HG8Z82_1	1428	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
912_HG8Z82_1	710	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
913_HG8Z82_1	417	R1_rc	24.0	20	16	4	0.8	1.0	31	52	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1_rc|R1_rc
914_HG8Z82_1	817	R1_rc	19.0	20	17	3	0.85	1.0	0	31	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1_rc|R1_rc
915_HG8Z82_1	1951	R1_rc	18.5	20	14	6	0.7	1.0	37	58	R1	17.5	20	15	5	0.75	1.0	15	39	False	False	False	NA
916_HG8Z82_1	631	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	38.0	20	19	1	0.95	1.0	59	78	True	True	True	R1|R1_rc
917_HG8Z82_1	489	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	18.0	20	13	7	0.65	1.0	12	36	True	False	False	NA
918_HG8Z82_1	400	R1	17.0	20	13	7	0.65	1.0	57	80	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
919_HG8Z82_1	301	R1	18.0	20	16	4	0.8	1.0	45	77	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
920_HG8Z82_1	1074	R1	40.0	20	20	0	1.0	1.0	0	20	R1	16.0	20	14	6	0.7	1.0	18	41	True	False	False	NA
921_HG8Z82_1	395	R1_rc	24.0	20	16	4	0.8	1.0	30	51	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1_rc|R1_rc
922_HG8Z82_1	646	R1_rc	19.0	20	14	6	0.7	1.0	48	69	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
923_HG8Z82_1	911	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	58	78	True	True	True	R1|R1_rc
924_HG8Z82_1	1338	R1	38.0	20	19	1	0.95	1.0	1	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
925_HG8Z82_1	595	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
926_HG8Z82_1	434	R1	19.0	20	14	6	0.7	1.0	29	50	R1_rc	40.0	20	20	0	1.0	1.0	59	79	False	True	False	NA
927_HG8Z82_1	364	R1	20.0	20	16	4	0.8	1.0	37	64	R1_rc	40.0	20	20	0	1.0	1.0	59	79	True	True	True	R1|R1_rc
928_HG8Z82_1	716	R1	40.0	20	20	0	1.0	1.0	0	20	R1_rc	36.0	20	19	1	0.95	1.0	60	80	True	True	True	R1|R1_rc
929_HG8Z82_1	891	R1_rc	16.0	20	13	7	0.65	1.0	36	58	R1	16.0	20	15	5	0.75	1.0	53	81	False	False	False	NA
