read_id	read_length	left_orientation	left_score	left_aln_primer_bases	left_matches	left_mismatches	left_identity	left_primer_coverage	left_window_start	left_window_end	right_orientation	right_score	right_aln_primer_bases	right_matches	right_mismatches	right_identity	right_primer_coverage	right_window_start	right_window_end	left_hit	right_hit	flanked	flanked_orientation
0_MCSS56_1	176	R1	44.0	22	22	0	1.0	1.0	4	26	R1	15.0	22	12	10	0.5454545454545454	1.0	34	53	True	False	False	NA
1_MCSS56_1	143	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1	19.0	22	16	6	0.7272727272727273	1.0	40	65	False	False	False	NA
2_MCSS56_1	365	R1	44.0	22	22	0	1.0	1.0	6	28	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
3_MCSS56_1	370	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	39.0	22	20	2	0.9090909090909091	1.0	50	71	False	True	False	NA
4_MCSS56_1	361	R1_rc	32.0	22	22	0	1.0	1.0	48	79	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1_rc|R1_rc
5_MCSS56_1	355	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	32.0	22	16	6	0.7272727272727273	1.0	63	79	False	False	False	NA
6_MCSS56_1	359	R1	30.0	22	17	5	0.7727272727272727	1.0	10	31	R1	29.5	22	17	5	0.7727272727272727	1.0	22	44	False	False	False	NA
7_MCSS56_1	368	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
8_MCSS56_1	369	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	49	71	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
9_MCSS56_1	363	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	46	68	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
10_MCSS56_1	367	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
11_MCSS56_1	364	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
12_MCSS56_1	366	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
13_MCSS56_1	366	R1	41.0	22	22	0	1.0	1.0	5	30	R1	29.5	22	17	5	0.7727272727272727	1.0	18	40	True	False	False	NA
14_MCSS56_1	282	R1	44.0	22	22	0	1.0	1.0	5	27	R1	22.5	22	18	4	0.8181818181818182	1.0	10	36	True	True	True	R1|R1
15_MCSS56_1	208	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	17.5	22	14	8	0.6363636363636364	1.0	32	52	True	False	False	NA
16_MCSS56_1	140	R1	44.0	22	22	0	1.0	1.0	5	27	R1	20.5	22	16	6	0.7272727272727273	1.0	7	32	True	False	False	NA
17_MCSS56_1	368	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
18_MCSS56_1	368	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
19_MCSS56_1	364	R1	44.0	22	22	0	1.0	1.0	4	26	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
20_MCSS56_1	366	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	14	36	True	False	False	NA
21_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
22_MCSS56_1	369	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
23_MCSS56_1	365	R1_rc	26.0	22	17	5	0.7727272727272727	1.0	44	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
24_MCSS56_1	367	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
25_MCSS56_1	260	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	51	73	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
26_MCSS56_1	262	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	52	74	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
27_MCSS56_1	370	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
28_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
29_MCSS56_1	719	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1|R1_rc
30_MCSS56_1	269	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	49	71	R1_rc	17.5	22	14	8	0.6363636363636364	1.0	61	83	False	False	False	NA
31_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
32_MCSS56_1	358	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	24	46	True	False	False	NA
33_MCSS56_1	788	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	31.0	22	16	6	0.7272727272727273	1.0	63	80	True	False	False	NA
34_MCSS56_1	365	R1	44.0	22	22	0	1.0	1.0	4	26	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
35_MCSS56_1	365	R1	41.0	22	21	1	0.9545454545454546	1.0	5	27	R1	26.5	22	16	6	0.7272727272727273	1.0	10	32	True	False	False	NA
36_MCSS56_1	431	R1	19.0	22	18	4	0.8181818181818182	1.0	19	55	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1|R1_rc
37_MCSS56_1	362	R1	38.0	22	20	2	0.9090909090909091	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	17	39	True	False	False	NA
38_MCSS56_1	362	R1	41.0	22	21	1	0.9545454545454546	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	14	36	True	False	False	NA
39_MCSS56_1	363	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
40_MCSS56_1	239	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1	19.5	22	14	8	0.6363636363636364	1.0	23	41	False	False	False	NA
41_MCSS56_1	364	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
42_MCSS56_1	437	R1	25.5	22	21	1	0.9545454545454546	1.0	19	57	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1|R1_rc
43_MCSS56_1	360	R1	44.0	22	22	0	1.0	1.0	5	27	R1	21.5	22	16	6	0.7272727272727273	1.0	38	58	True	False	False	NA
44_MCSS56_1	366	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	40.0	22	20	2	0.9090909090909091	1.0	52	72	False	True	False	NA
45_MCSS56_1	370	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
46_MCSS56_1	166	R1	44.0	22	22	0	1.0	1.0	5	27	R1	21.0	22	15	7	0.6818181818181818	1.0	10	33	True	False	False	NA
47_MCSS56_1	366	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
48_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
49_MCSS56_1	366	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
50_MCSS56_1	366	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
51_MCSS56_1	366	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
52_MCSS56_1	366	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
53_MCSS56_1	360	R1	41.0	22	21	1	0.9545454545454546	1.0	5	27	R1	23.5	22	18	4	0.8181818181818182	1.0	15	43	True	True	True	R1|R1
54_MCSS56_1	244	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	9	31	True	False	False	NA
55_MCSS56_1	253	R1	44.0	22	22	0	1.0	1.0	4	26	R1	29.5	22	17	5	0.7727272727272727	1.0	9	31	True	False	False	NA
56_MCSS56_1	209	R1_rc	27.0	22	18	4	0.8181818181818182	1.0	29	53	R1_rc	21.5	22	16	6	0.7272727272727273	1.0	50	71	True	False	False	NA
57_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
58_MCSS56_1	287	R1	44.0	22	22	0	1.0	1.0	5	27	R1	24.5	22	17	5	0.7727272727272727	1.0	11	35	True	False	False	NA
59_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	39.0	22	21	1	0.9545454545454546	1.0	51	74	False	True	False	NA
60_MCSS56_1	366	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
61_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
62_MCSS56_1	350	R1_rc	26.5	22	17	5	0.7727272727272727	1.0	48	72	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
63_MCSS56_1	363	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
64_MCSS56_1	364	R1	37.0	22	20	2	0.9090909090909091	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
65_MCSS56_1	365	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
66_MCSS56_1	187	R1_rc	19.5	22	15	7	0.6818181818181818	1.0	20	43	R1	20.0	22	14	8	0.6363636363636364	1.0	19	40	False	False	False	NA
67_MCSS56_1	355	R1	37.5	22	20	2	0.9090909090909091	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	24	46	True	False	False	NA
68_MCSS56_1	303	R1	19.5	22	17	5	0.7727272727272727	1.0	25	52	R1	19.5	22	15	7	0.6818181818181818	1.0	36	59	False	False	False	NA
69_MCSS56_1	358	R1_rc	30.0	22	20	2	0.9090909090909091	1.0	48	80	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1_rc|R1_rc
70_MCSS56_1	368	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	47	69	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
71_MCSS56_1	369	R1_rc	30.0	22	19	3	0.8636363636363636	1.0	48	79	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1_rc|R1_rc
72_MCSS56_1	351	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	20.0	22	16	6	0.7272727272727273	1.0	30	55	False	False	False	NA
73_MCSS56_1	365	R1	44.0	22	22	0	1.0	1.0	4	26	R1	28.5	22	17	5	0.7727272727272727	1.0	14	36	True	False	False	NA
74_MCSS56_1	359	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	32.0	22	16	6	0.7272727272727273	1.0	63	79	False	False	False	NA
75_MCSS56_1	362	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	40.0	22	21	1	0.9545454545454546	1.0	53	75	False	True	False	NA
76_MCSS56_1	123	R1	34.5	22	20	2	0.9090909090909091	1.0	5	31	R1	16.0	22	16	6	0.7272727272727273	1.0	17	49	True	False	False	NA
77_MCSS56_1	355	R1	44.0	22	22	0	1.0	1.0	4	26	R1	29.5	22	17	5	0.7727272727272727	1.0	24	46	True	False	False	NA
78_MCSS56_1	405	R1	33.5	22	20	2	0.9090909090909091	1.0	6	32	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1|R1_rc
79_MCSS56_1	349	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	34.0	22	17	5	0.7727272727272727	1.0	63	80	False	False	False	NA
80_MCSS56_1	277	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	35.5	22	19	3	0.8636363636363636	1.0	55	76	True	True	True	R1|R1_rc
81_MCSS56_1	257	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	52	74	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
82_MCSS56_1	365	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
83_MCSS56_1	292	R1_rc	19.5	22	16	6	0.7272727272727273	1.0	49	75	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
84_MCSS56_1	157	R1	19.5	22	16	6	0.7272727272727273	1.0	16	42	R1	29.5	22	17	5	0.7727272727272727	1.0	24	46	False	False	False	NA
85_MCSS56_1	366	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
86_MCSS56_1	370	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	46	68	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
87_MCSS56_1	366	R1	42.0	22	22	0	1.0	1.0	5	28	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
88_MCSS56_1	245	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	20	42	True	False	False	NA
89_MCSS56_1	354	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	24	46	True	False	False	NA
90_MCSS56_1	372	R1_rc	31.0	22	18	4	0.8181818181818182	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1_rc|R1_rc
91_MCSS56_1	365	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	53	75	False	True	False	NA
92_MCSS56_1	363	R1	42.0	22	21	1	0.9545454545454546	1.0	5	26	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
93_MCSS56_1	357	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	22	44	True	False	False	NA
94_MCSS56_1	309	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	20.5	22	16	6	0.7272727272727273	1.0	33	57	True	False	False	NA
95_MCSS56_1	358	R1	42.0	22	21	1	0.9545454545454546	1.0	6	27	R1	29.5	22	17	5	0.7727272727272727	1.0	25	47	True	False	False	NA
96_MCSS56_1	353	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	32.0	22	16	6	0.7272727272727273	1.0	64	80	False	False	False	NA
97_MCSS56_1	365	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
98_MCSS56_1	257	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	9	31	True	False	False	NA
99_MCSS56_1	365	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
100_MCSS56_1	349	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	45	67	R1_rc	20.0	22	11	11	0.5	1.0	66	79	False	False	False	NA
101_MCSS56_1	367	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
102_MCSS56_1	368	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
103_MCSS56_1	366	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
104_MCSS56_1	639	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1|R1_rc
105_MCSS56_1	308	R1	33.0	22	20	2	0.9090909090909091	1.0	5	31	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1|R1_rc
106_MCSS56_1	355	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	24.5	22	15	7	0.6818181818181818	1.0	64	83	False	False	False	NA
107_MCSS56_1	175	R1_rc	21.0	22	15	7	0.6818181818181818	1.0	60	82	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
108_MCSS56_1	78	R1	29.5	22	17	5	0.7727272727272727	1.0	11	33	R1	29.5	22	17	5	0.7727272727272727	1.0	11	33	False	False	False	NA
109_MCSS56_1	548	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	41.0	22	21	1	0.9545454545454546	1.0	10	32	True	True	True	R1|R1_rc
110_MCSS56_1	377	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	44	66	False	True	False	NA
111_MCSS56_1	365	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	47	69	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
112_MCSS56_1	367	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
113_MCSS56_1	365	R1_rc	28.0	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
114_MCSS56_1	361	R1	44.0	22	22	0	1.0	1.0	5	27	R1	27.0	22	17	5	0.7727272727272727	1.0	11	33	True	False	False	NA
115_MCSS56_1	1506	R1	19.5	22	14	8	0.6363636363636364	1.0	9	30	R1_rc	19.5	22	15	7	0.6818181818181818	1.0	55	78	False	False	False	NA
116_MCSS56_1	363	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
117_MCSS56_1	366	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
118_MCSS56_1	369	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
119_MCSS56_1	623	R1	35.0	22	19	3	0.8636363636363636	1.0	5	27	R1_rc	32.5	22	18	4	0.8181818181818182	1.0	61	82	True	True	True	R1|R1_rc
120_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
121_MCSS56_1	155	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	19.5	22	16	6	0.7272727272727273	1.0	50	76	False	False	False	NA
122_MCSS56_1	493	R1	39.5	22	21	1	0.9545454545454546	1.0	5	28	R1_rc	32.0	22	16	6	0.7272727272727273	1.0	64	80	True	False	False	NA
123_MCSS56_1	572	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	42.0	22	21	1	0.9545454545454546	1.0	53	74	True	True	True	R1|R1_rc
124_MCSS56_1	369	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
125_MCSS56_1	356	R1	44.0	22	22	0	1.0	1.0	5	27	R1	25.5	22	16	6	0.7272727272727273	1.0	25	47	True	False	False	NA
126_MCSS56_1	337	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	21.5	22	15	7	0.6818181818181818	1.0	13	37	True	False	False	NA
127_MCSS56_1	356	R1	40.0	22	21	1	0.9545454545454546	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	23	45	True	False	False	NA
128_MCSS56_1	366	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
129_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
130_MCSS56_1	364	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
131_MCSS56_1	365	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	40.0	22	21	1	0.9545454545454546	1.0	53	75	False	True	False	NA
132_MCSS56_1	337	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	36.0	22	19	3	0.8636363636363636	1.0	51	72	True	True	True	R1|R1_rc
133_MCSS56_1	368	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
134_MCSS56_1	366	R1	44.0	22	22	0	1.0	1.0	5	27	R1	25.5	22	16	6	0.7272727272727273	1.0	14	36	True	False	False	NA
135_MCSS56_1	786	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	20.5	22	18	4	0.8181818181818182	1.0	16	47	True	True	True	R1|R1_rc
136_MCSS56_1	368	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
137_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
138_MCSS56_1	339	R1	34.5	22	20	2	0.9090909090909091	1.0	5	31	R1_rc	44.0	22	22	0	1.0	1.0	52	74	True	True	True	R1|R1_rc
139_MCSS56_1	358	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	22	44	True	False	False	NA
140_MCSS56_1	157	R1_rc	17.5	22	14	8	0.6363636363636364	1.0	28	48	R1	19.5	22	16	6	0.7272727272727273	1.0	2	28	False	False	False	NA
141_MCSS56_1	369	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
142_MCSS56_1	356	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
143_MCSS56_1	248	R1	44.0	22	22	0	1.0	1.0	6	28	R1	27.5	22	17	5	0.7727272727272727	1.0	8	31	True	False	False	NA
144_MCSS56_1	368	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
145_MCSS56_1	368	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
146_MCSS56_1	428	R1	21.0	22	14	8	0.6363636363636364	1.0	63	82	R1_rc	23.0	22	13	9	0.5909090909090909	1.0	65	80	False	False	False	NA
147_MCSS56_1	367	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
148_MCSS56_1	366	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
149_MCSS56_1	366	R1	42.0	22	21	1	0.9545454545454546	1.0	6	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
150_MCSS56_1	346	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	34.0	22	17	5	0.7727272727272727	1.0	62	79	False	False	False	NA
151_MCSS56_1	367	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
152_MCSS56_1	357	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	24	46	True	False	False	NA
153_MCSS56_1	554	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	19.5	22	16	6	0.7272727272727273	1.0	16	42	False	False	False	NA
154_MCSS56_1	369	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
155_MCSS56_1	367	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	49	71	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
156_MCSS56_1	304	R1	44.0	22	22	0	1.0	1.0	5	27	R1	22.0	22	18	4	0.8181818181818182	1.0	5	31	True	True	True	R1|R1
157_MCSS56_1	412	R1	44.0	22	22	0	1.0	1.0	5	27	R1_rc	44.0	22	22	0	1.0	1.0	51	73	True	True	True	R1|R1_rc
158_MCSS56_1	250	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	52	74	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
159_MCSS56_1	369	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
160_MCSS56_1	366	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
161_MCSS56_1	357	R1_rc	32.0	22	18	4	0.8181818181818182	1.0	48	70	R1_rc	34.0	22	17	5	0.7727272727272727	1.0	63	80	True	False	False	NA
162_MCSS56_1	368	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
163_MCSS56_1	368	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
164_MCSS56_1	363	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
165_MCSS56_1	372	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
166_MCSS56_1	355	R1	44.0	22	22	0	1.0	1.0	5	27	R1	25.5	22	17	5	0.7727272727272727	1.0	23	47	True	False	False	NA
167_MCSS56_1	274	R1	42.0	22	21	1	0.9545454545454546	1.0	6	27	R1	19.5	22	16	6	0.7272727272727273	1.0	14	40	True	False	False	NA
168_MCSS56_1	365	R1	44.0	22	22	0	1.0	1.0	5	27	R1	29.5	22	17	5	0.7727272727272727	1.0	13	35	True	False	False	NA
169_MCSS56_1	369	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	48	70	R1_rc	44.0	22	22	0	1.0	1.0	52	74	False	True	False	NA
170_MCSS56_1	363	R1_rc	29.5	22	17	5	0.7727272727272727	1.0	47	69	R1_rc	44.0	22	22	0	1.0	1.0	53	75	False	True	False	NA
